--------------------
BDMEP - INMET
--------------------
Estação           : CURITIBA - PR (OMM: 83842)
Latitude  (graus) : -25.43
Longitude (graus) : -49.26
Altitude  (metros): 923.50
Estação Operante
Inicio de operação: 01/01/1911
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83842;04/09/1994;1200;0;;9.7;;;;;;
83842;05/09/1994;0000;;18;;2.2;1.3;13.62;85.75;3.266667;
83842;05/09/1994;1200;0;;10.6;;;;;;
83842;06/09/1994;0000;;29.4;;8.6;1.4;18.96;59;1.933333;
83842;06/09/1994;1200;0;;11.8;;;;;;
83842;07/09/1994;0000;;22.2;;2.8;3.9;16.68;77.5;1.9;
83842;07/09/1994;1200;1.5;;13;;;;;;
83842;08/09/1994;0000;;16;;0;4.8;10.18;88.5;2.2;
83842;08/09/1994;1200;0.2;;7.7;;;;;;
83842;09/09/1994;0000;;11.5;;0;0.9;8.34;82;2.033333;
83842;09/09/1994;1200;0;;6.8;;;;;;
83842;10/09/1994;0000;;15.4;;2.3;1;10.66;84.5;2.9;
83842;10/09/1994;1200;0;;7.2;;;;;;
83842;11/09/1994;0000;;26.9;;10;1.6;15.22;75.5;2.466667;
83842;11/09/1994;1200;0;;9.2;;;;;;
83842;12/09/1994;0000;;29.1;;7.4;3.1;17.26;75.25;2.066667;
83842;12/09/1994;1200;0;;12;;;;;;
83842;13/09/1994;0000;;28.2;;2.1;3.6;17.68;76.75;2.6;
83842;13/09/1994;1200;0;;13.2;;;;;;
83842;14/09/1994;0000;;26.8;;3.1;3.5;19.44;65.5;0.566667;
83842;14/09/1994;1200;0.1;;12.7;;;;;;
83842;15/09/1994;0000;;20.2;;0;3.7;16.46;84.75;2.866667;
83842;15/09/1994;1200;3.3;;15;;;;;;
83842;16/09/1994;0000;;17;;0;0.1;13.3;87.5;2.333333;
83842;16/09/1994;1200;0.1;;11.9;;;;;;
83842;17/09/1994;0000;;20.5;;2.7;1.3;14.74;82.5;2.4;
83842;17/09/1994;1200;0;;10.9;;;;;;
83842;18/09/1994;0000;;19.1;;1.8;1.5;15.04;87;2.3;
83842;18/09/1994;1200;0.3;;12.7;;;;;;
83842;19/09/1994;0000;;25.4;;6.5;1.2;16.18;85.25;1.6;
83842;19/09/1994;1200;0;;12.7;;;;;;
83842;20/09/1994;0000;;29.9;;8.9;1.8;19.88;61.75;1.633333;
83842;20/09/1994;1200;0.2;;12;;;;;;
83842;21/09/1994;0000;;31.6;;10.2;5.7;22.76;45.25;1.733333;
83842;21/09/1994;1200;0;;12.2;;;;;;
83842;22/09/1994;0000;;32.5;;7;7.8;22.28;52.75;0.433333;
83842;22/09/1994;1200;0;;13.9;;;;;;
83842;23/09/1994;0000;;33.6;;9.8;5.6;23.12;48.75;1.333333;
83842;23/09/1994;1200;0;;14.4;;;;;;
83842;24/09/1994;0000;;32.4;;9.7;7.4;23.86;40.25;1.666667;
83842;24/09/1994;1200;0;;14.7;;;;;;
83842;25/09/1994;0000;;32.8;;9.5;11.2;21.3;54.75;2.333333;
83842;25/09/1994;1200;0;;16.3;;;;;;
83842;26/09/1994;0000;;25.2;;1.8;7.7;17.9;82.75;2.5;
83842;26/09/1994;1200;0;;15.1;;;;;;
83842;27/09/1994;0000;;15.8;;0;2.8;11.72;82.5;3.466667;
83842;27/09/1994;1200;0;;9.8;;;;;;
83842;28/09/1994;0000;;17;;2.4;1.8;12.52;86.75;3.166667;
83842;28/09/1994;1200;0.3;;9.3;;;;;;
83842;29/09/1994;0000;;19.6;;3.3;1.8;14.76;80.75;2.766667;
83842;29/09/1994;1200;0.1;;11.4;;;;;;
83842;30/09/1994;0000;;21.6;;0.6;1.9;16.86;86.25;1.833333;
83842;30/09/1994;1200;0;;12.5;;;;;;
83842;01/10/1994;0000;;26.9;;4.1;1.5;19.46;83;0.733333;
83842;01/10/1994;1200;2.3;;15.8;;;;;;
83842;02/10/1994;0000;;25.4;;4.6;2.6;21.06;77.75;2.733333;
83842;02/10/1994;1200;9.5;;17.2;;;;;;
83842;03/10/1994;0000;;22.1;;0.6;3;17.7;89.75;1.7;
83842;03/10/1994;1200;10.8;;15.3;;;;;;
83842;04/10/1994;0000;;17.2;;2.6;1.8;14.24;91.75;3.2;
83842;04/10/1994;1200;7.1;;12.9;;;;;;
83842;05/10/1994;0000;;20.2;;7.6;1;14.1;82.25;2.166667;
83842;05/10/1994;1200;1;;8.8;;;;;;
83842;06/10/1994;0000;;24.2;;9.6;1.8;15.84;79;1.666667;
83842;06/10/1994;1200;0;;11.4;;;;;;
83842;07/10/1994;0000;;22.2;;7.9;3.1;16.02;78;2.533333;
83842;07/10/1994;1200;0;;12.6;;;;;;
83842;08/10/1994;0000;;26.5;;9.8;2.9;17.04;75.5;2.533333;
83842;08/10/1994;1200;0;;10.6;;;;;;
83842;09/10/1994;0000;;29.9;;8.6;4.6;20.94;62;2.5;
83842;09/10/1994;1200;0;;13.6;;;;;;
83842;10/10/1994;0000;;30.9;;7.6;5.9;20.56;69.25;2.766667;
83842;10/10/1994;1200;0;;15;;;;;;
83842;11/10/1994;0000;;18.2;;0;5.8;14.52;88;2.933333;
83842;11/10/1994;1200;0;;12.7;;;;;;
83842;12/10/1994;0000;;18.7;;0.6;0.9;15.34;84;3.366667;
83842;12/10/1994;1200;0.5;;12.8;;;;;;
83842;13/10/1994;0000;;29.8;;4.3;1.6;18.12;83;2.6;
83842;13/10/1994;1200;0;;12.5;;;;;;
83842;14/10/1994;0000;;22.8;;5.1;2.6;17.2;80;1.966667;
83842;14/10/1994;1200;1.7;;13.8;;;;;;
83842;15/10/1994;0000;;18.8;;0.1;2.5;15.38;83.75;2;
83842;15/10/1994;1200;0;;13.1;;;;;;
83842;16/10/1994;0000;;28.5;;6.6;1.6;20.28;74.25;1.366667;
83842;16/10/1994;1200;0;;13.4;;;;;;
83842;17/10/1994;0000;;31;;5.3;3.6;21.66;72.5;2.933333;
83842;17/10/1994;1200;0;;16.1;;;;;;
83842;18/10/1994;0000;;30.2;;7.7;4.3;20.8;79.75;3.066667;
83842;18/10/1994;1200;3.6;;17;;;;;;
83842;19/10/1994;0000;;29.6;;5.5;5;22.72;72.5;2.7;
83842;19/10/1994;1200;22.7;;16.7;;;;;;
83842;20/10/1994;0000;;24.2;;0;4.1;18.34;91;1.6;
83842;20/10/1994;1200;3.7;;15.6;;;;;;
83842;21/10/1994;0000;;21.4;;0.2;1.1;18.14;91;2.033333;
83842;21/10/1994;1200;1.5;;16.4;;;;;;
83842;22/10/1994;0000;;20.4;;0;0.8;17.92;91.25;1.966667;
83842;22/10/1994;1200;0.2;;16.6;;;;;;
83842;23/10/1994;0000;;23.2;;0;1.4;19.1;88.25;1.733333;
83842;23/10/1994;1200;0.7;;16.6;;;;;;
83842;24/10/1994;0000;;26.1;;1.5;1.1;19.58;88;1.633333;
83842;24/10/1994;1200;0.8;;17.1;;;;;;
83842;25/10/1994;0000;;26.9;;5.4;1.2;19.56;85.5;1.533333;
83842;25/10/1994;1200;6.7;;16.2;;;;;;
83842;26/10/1994;0000;;22.6;;0.2;1.8;17.52;91.75;1.933333;
83842;26/10/1994;1200;28;;15.5;;;;;;
83842;27/10/1994;0000;;20.1;;0.5;0.7;16.52;91.75;1.433333;
83842;27/10/1994;1200;22;;14.9;;;;;;
83842;28/10/1994;0000;;25.1;;2.8;0.5;18.02;80.5;2.9;
83842;28/10/1994;1200;0.9;;14.6;;;;;;
83842;29/10/1994;0000;;16.6;;0;2.4;12.4;87.25;3.366667;
83842;29/10/1994;1200;0;;10.5;;;;;;
83842;30/10/1994;0000;;16.3;;0.4;1;13.42;90.5;3.733333;
83842;30/10/1994;1200;0.2;;10.4;;;;;;
83842;31/10/1994;0000;;26.6;;5.5;1;20.2;75.5;2.3;
83842;31/10/1994;1200;0.1;;13.8;;;;;;
83842;01/11/1994;0000;;25.8;;2.1;4.7;21.8;83.5;4.4;
83842;01/11/1994;1200;0;;19.2;;;;;;
83842;02/11/1994;0000;;26.9;;11.3;2.8;18.36;55.5;2.566667;
83842;02/11/1994;1200;3.1;;14.2;;;;;;
83842;03/11/1994;0000;;27.4;;10.7;5.1;19.24;70;1.833333;
83842;03/11/1994;1200;0;;13;;;;;;
83842;04/11/1994;0000;;30.6;;8.1;3;20.94;73;2.8;
83842;04/11/1994;1200;0;;15.1;;;;;;
83842;05/11/1994;0000;;29.2;;5;4.3;21.64;72.5;1.3;
83842;05/11/1994;1200;2.1;;17;;;;;;
83842;06/11/1994;0000;;24.8;;1.3;3.3;19.38;84.75;2.4;
83842;06/11/1994;1200;6.3;;17.4;;;;;;
83842;07/11/1994;0000;;27;;4.7;1.6;20.24;86;1.7;
83842;07/11/1994;1200;8.8;;16;;;;;;
83842;08/11/1994;0000;;28.3;;5.1;1.7;20.54;78.75;1.633333;
83842;08/11/1994;1200;1.4;;17.3;;;;;;
83842;09/11/1994;0000;;25.7;;4.6;1.9;20.2;71.75;2.333333;
83842;09/11/1994;1200;22.2;;16.8;;;;;;
83842;10/11/1994;0000;;25.9;;10.3;4.2;20.36;56;3.4;
83842;10/11/1994;1200;0.7;;16.2;;;;;;
83842;11/11/1994;0000;;28.8;;11;5.9;20.12;71.5;1.8;
83842;11/11/1994;1200;0;;14.2;;;;;;
83842;12/11/1994;0000;;31;;9;5.3;21.72;75.25;3.266667;
83842;12/11/1994;1200;0;;17.6;;;;;;
83842;13/11/1994;0000;;29.9;;5.5;3.5;21.26;81.5;1.7;
83842;13/11/1994;1200;22.6;;17.6;;;;;;
83842;14/11/1994;0000;;24.1;;2.2;2.5;20.1;84.75;1.733333;
83842;14/11/1994;1200;2.8;;17.8;;;;;;
83842;15/11/1994;0000;;29.8;;9.8;1.6;21.76;75.25;1.6;
83842;15/11/1994;1200;0;;17.2;;;;;;
83842;16/11/1994;0000;;31.4;;9.1;2.6;22.94;73.75;1.366667;
83842;16/11/1994;1200;0;;18.9;;;;;;
83842;17/11/1994;0000;;24.6;;1.1;2;20.58;91.5;2.366667;
83842;17/11/1994;1200;39.2;;18.8;;;;;;
83842;18/11/1994;0000;;19.8;;0;1.2;16.62;89.75;2.833333;
83842;18/11/1994;1200;14.7;;15.2;;;;;;
83842;19/11/1994;0000;;15.6;;0;1.3;13.36;86.5;2.7;
83842;19/11/1994;1200;0.4;;11.9;;;;;;
83842;20/11/1994;0000;;16.9;;0.7;0.9;13.3;82.5;1.3;
83842;20/11/1994;1200;0.9;;10.9;;;;;;
83842;21/11/1994;0000;;15.3;;1;1.3;13.34;87.25;2.433333;
83842;21/11/1994;1200;1.3;;11.3;;;;;;
83842;22/11/1994;0000;;19.5;;7.2;1.2;13.88;83;1.733333;
83842;22/11/1994;1200;1.5;;9.4;;;;;;
83842;23/11/1994;0000;;20.1;;9.7;2;15.08;75.75;2.566667;
83842;23/11/1994;1200;0.1;;9.1;;;;;;
83842;24/11/1994;0000;;21.6;;11.7;2.9;15.66;71.5;2.5;
83842;24/11/1994;1200;0;;12.5;;;;;;
83842;25/11/1994;0000;;26.4;;7.6;2.2;17.86;76;2.6;
83842;25/11/1994;1200;0;;9.6;;;;;;
83842;26/11/1994;0000;;28.9;;8.8;3.1;21.82;61.75;1.866667;
83842;26/11/1994;1200;0;;15.8;;;;;;
83842;27/11/1994;0000;;28.1;;4.7;4.8;20.36;77.75;1.7;
83842;27/11/1994;1200;0;;15.8;;;;;;
83842;28/11/1994;0000;;23.5;;2.4;2.7;18.54;85.5;1.833333;
83842;28/11/1994;1200;15;;16;;;;;;
83842;29/11/1994;0000;;25.5;;7.2;1.2;20.3;52.5;4.1;
83842;29/11/1994;1200;1.5;;15.7;;;;;;
83842;30/11/1994;0000;;25.4;;12.3;5.1;17.24;60.5;2.2;
83842;30/11/1994;1200;0;;10.4;;;;;;
83842;01/12/1994;0000;;29.3;;12.1;4.4;19.46;69.75;2.8;
83842;01/12/1994;1200;0;;11.6;;;;;;
83842;02/12/1994;0000;;29.3;;6.3;4.2;22.36;77.5;1.033333;
83842;02/12/1994;1200;0;;16.7;;;;;;
83842;03/12/1994;0000;;30.7;;11.9;2.1;24.42;56.25;3.233333;
83842;03/12/1994;1200;3.6;;16.6;;;;;;
83842;04/12/1994;0000;;31.3;;8.4;6.7;23.02;64.5;3.633333;
83842;04/12/1994;1200;0;;18.8;;;;;;
83842;05/12/1994;0000;;22.2;;0;4.1;18.74;94;2.066667;
83842;05/12/1994;1200;21.9;;16.8;;;;;;
83842;06/12/1994;0000;;25.5;;1.4;0.6;20.18;90;1.833333;
83842;06/12/1994;1200;27.9;;16.6;;;;;;
83842;07/12/1994;0000;;27.5;;7.1;0.9;20.64;79.75;2.633333;
83842;07/12/1994;1200;15.4;;18.1;;;;;;
83842;08/12/1994;0000;;22.2;;7.5;2.3;17.52;80;2.333333;
83842;08/12/1994;1200;0;;15;;;;;;
83842;09/12/1994;0000;;24.8;;10.6;2.2;17.68;78.75;2.666667;
83842;09/12/1994;1200;0;;11.4;;;;;;
83842;10/12/1994;0000;;30.2;;10.1;3.5;21.72;73.75;0.8;
83842;10/12/1994;1200;0;;15.1;;;;;;
83842;11/12/1994;0000;;32.2;;10.7;5.1;23.64;70.5;1.8;
83842;11/12/1994;1200;0;;18.6;;;;;;
83842;12/12/1994;0000;;31.3;;11.5;4.5;24.48;63.25;2.666667;
83842;12/12/1994;1200;0.3;;18.1;;;;;;
83842;13/12/1994;0000;;32.4;;11.1;6.4;23.52;69;2.3;
83842;13/12/1994;1200;2.1;;19.2;;;;;;
83842;14/12/1994;0000;;29.7;;0.8;7.5;23.18;82.75;1.7;
83842;14/12/1994;1200;0;;20;;;;;;
83842;15/12/1994;0000;;29.2;;5.5;2.9;21.72;87;2.266667;
83842;15/12/1994;1200;14.1;;18.5;;;;;;
83842;16/12/1994;0000;;25;;2.1;2.8;21.06;83.75;1.5;
83842;16/12/1994;1200;8.3;;18.5;;;;;;
83842;17/12/1994;0000;;28;;2.1;1.7;22.14;81.5;2.333333;
83842;17/12/1994;1200;1;;19;;;;;;
83842;18/12/1994;0000;;28.3;;10.8;3.6;21.88;75.5;3.633333;
83842;18/12/1994;1200;10.7;;19.3;;;;;;
83842;19/12/1994;0000;;23;;1.6;5.1;18;86.75;2.366667;
83842;19/12/1994;1200;0.2;;14.8;;;;;;
83842;20/12/1994;0000;;25.5;;9.8;1.8;19.5;80.75;2.333333;
83842;20/12/1994;1200;1.8;;15.8;;;;;;
83842;21/12/1994;0000;;22.9;;0.4;2.6;19.3;86.25;2.333333;
83842;21/12/1994;1200;0;;17.3;;;;;;
83842;22/12/1994;0000;;23.4;;0.2;1.7;19.38;91.5;1.1;
83842;22/12/1994;1200;36.8;;16.9;;;;;;
83842;23/12/1994;0000;;26.3;;8.9;0.8;20.5;81;2.1;
83842;23/12/1994;1200;7.7;;17.6;;;;;;
83842;24/12/1994;0000;;27.7;;9.3;2.2;20.98;75.25;2.4;
83842;24/12/1994;1200;0;;16;;;;;;
83842;25/12/1994;0000;;29.8;;8.7;3.3;22.66;72.75;1.5;
83842;25/12/1994;1200;0;;17.5;;;;;;
83842;26/12/1994;0000;;29;;3.9;3.5;22.28;85.25;3;
83842;26/12/1994;1200;0;;19.7;;;;;;
83842;27/12/1994;0000;;29.2;;7.4;2;22.66;72.5;3.233333;
83842;27/12/1994;1200;27.1;;18.4;;;;;;
83842;28/12/1994;0000;;28.1;;5;3.4;23.2;70.5;2.866667;
83842;28/12/1994;1200;0;;18.9;;;;;;
83842;29/12/1994;0000;;27.8;;4.3;3.3;21.56;83.75;2.633333;
83842;29/12/1994;1200;4.5;;19.2;;;;;;
83842;30/12/1994;0000;;25;;0.2;2.7;21.36;84.75;2.9;
83842;30/12/1994;1200;6.8;;19.2;;;;;;
83842;31/12/1994;0000;;25.7;;1.9;2.2;21.72;83.75;3.3;
83842;31/12/1994;1200;8;;19.2;;;;;;
83842;01/01/1995;0000;;27.7;;2.9;2.5;22.92;81;3.7;
83842;01/01/1995;1200;0.9;;20;;;;;;
83842;02/01/1995;0000;;27.6;;1.9;2.7;22.54;80;2.266667;
83842;02/01/1995;1200;1.3;;19.8;;;;;;
83842;03/01/1995;0000;;26;;3.2;2.3;21.38;82.25;2.133333;
83842;03/01/1995;1200;0;;19.2;;;;;;
83842;04/01/1995;0000;;28.7;;5.5;1.4;22.36;79.75;1.7;
83842;04/01/1995;1200;0;;17.7;;;;;;
83842;05/01/1995;0000;;29.5;;7.3;2.1;23.8;75.25;2.8;
83842;05/01/1995;1200;2.3;;20;;;;;;
83842;06/01/1995;0000;;28.4;;3.4;4.3;22.78;83.5;3.766667;
83842;06/01/1995;1200;0;;20;;;;;;
83842;07/01/1995;0000;;22.6;;0;2.3;20.32;97.25;1.4;
83842;07/01/1995;1200;68.6;;18.6;;;;;;
83842;08/01/1995;0000;;26;;0.5;0.4;21.54;87.75;2;
83842;08/01/1995;1200;121;;19.5;;;;;;
83842;09/01/1995;0000;;28;;7.1;2.5;22.54;72.5;3.966667;
83842;09/01/1995;1200;4.9;;19.2;;;;;;
83842;10/01/1995;0000;;24.9;;0.2;4.6;18.62;95;1.8;
83842;10/01/1995;1200;18.6;;15.8;;;;;;
83842;11/01/1995;0000;;21.3;;0;0.8;18.06;94;0.7;
83842;11/01/1995;1200;84.2;;16;;;;;;
83842;12/01/1995;0000;;25.5;;3.3;0.4;19.68;90.25;1.966667;
83842;12/01/1995;1200;26.7;;17.1;;;;;;
83842;13/01/1995;0000;;28.8;;4.9;1.2;22.2;84;1.8;
83842;13/01/1995;1200;37.8;;18.2;;;;;;
83842;14/01/1995;0000;;30.5;;6.9;2.6;23.44;74.5;2.166667;
83842;14/01/1995;1200;15.8;;17.5;;;;;;
83842;15/01/1995;0000;;29.2;;4.2;4;22.4;86;1.666667;
83842;15/01/1995;1200;0.5;;19.7;;;;;;
83842;16/01/1995;0000;;30.4;;8.8;2.4;23.3;75.5;3.566667;
83842;16/01/1995;1200;4;;18.6;;;;;;
83842;17/01/1995;0000;;29.3;;9.9;4.5;23.2;72.75;3.533333;
83842;17/01/1995;1200;5.8;;19.3;;;;;;
83842;18/01/1995;0000;;25.9;;1.6;4.5;20.5;87;2.2;
83842;18/01/1995;1200;4.5;;18.6;;;;;;
83842;19/01/1995;0000;;28.6;;4;1;21.62;82.25;1;
83842;19/01/1995;1200;30.7;;18.5;;;;;;
83842;20/01/1995;0000;;28.6;;7.1;2.1;22.7;78.5;1.4;
83842;20/01/1995;1200;7.3;;18.7;;;;;;
83842;21/01/1995;0000;;27.3;;1.9;2.5;21.2;91;2.1;
83842;21/01/1995;1200;0;;18.8;;;;;;
83842;22/01/1995;0000;;27.3;;10.9;0.7;20.58;75.75;1.466667;
83842;22/01/1995;1200;9.5;;16;;;;;;
83842;23/01/1995;0000;;24.8;;5.6;3.9;19.94;82.75;2.066667;
83842;23/01/1995;1200;0.7;;17.4;;;;;;
83842;24/01/1995;0000;;29.1;;9.2;1.8;22.66;72.5;1.5;
83842;24/01/1995;1200;0;;16.7;;;;;;
83842;25/01/1995;0000;;30;;9.3;3.3;25.16;64;2.3;
83842;25/01/1995;1200;0.3;;19.8;;;;;;
83842;26/01/1995;0000;;29.9;;6.5;4.7;22.74;84.75;2.166667;
83842;26/01/1995;1200;0;;19.9;;;;;;
83842;27/01/1995;0000;;28.9;;3.8;2.1;22.66;81;2.4;
83842;27/01/1995;1200;26.6;;19.8;;;;;;
83842;28/01/1995;0000;;27.8;;5;3.2;22.44;79.75;2.233333;
83842;28/01/1995;1200;1.1;;19.4;;;;;;
83842;29/01/1995;0000;;24.9;;6.5;3.4;20.1;84.75;1.9;
83842;29/01/1995;1200;0.6;;17.8;;;;;;
83842;30/01/1995;0000;;26.6;;5.2;1.7;21.04;83.75;2.7;
83842;30/01/1995;1200;0.1;;17.8;;;;;;
83842;31/01/1995;0000;;27.6;;2.1;2.2;22.14;80.25;1.666667;
83842;31/01/1995;1200;0;;19;;;;;;
83842;01/02/1995;0000;;27.9;;6.1;2.1;22.6;83.75;1.466667;
83842;01/02/1995;1200;0;;19.5;;;;;;
83842;02/02/1995;0000;;24;;0;2.4;20.14;91.25;1.266667;
83842;02/02/1995;1200;21.2;;18.1;;;;;;
83842;03/02/1995;0000;;18.4;;0;0.4;16.46;90.25;3.4;
83842;03/02/1995;1200;39.9;;15.6;;;;;;
83842;04/02/1995;0000;;22.7;;0.6;0.7;18.22;89.5;1.8;
83842;04/02/1995;1200;0.2;;14.6;;;;;;
83842;05/02/1995;0000;;25.4;;3.1;1.4;18.92;87.5;2.633333;
83842;05/02/1995;1200;0.5;;16.2;;;;;;
83842;06/02/1995;0000;;20.2;;0;1.9;17.04;89;2.1;
83842;06/02/1995;1200;8.3;;15.1;;;;;;
83842;07/02/1995;0000;;20.6;;0.4;1.1;16.22;76.75;2.833333;
83842;07/02/1995;1200;0.1;;13.9;;;;;;
83842;08/02/1995;0000;;21.2;;0;2;17.28;93;2.733333;
83842;08/02/1995;1200;0;;14.6;;;;;;
83842;09/02/1995;0000;;20.7;;0;1;18.24;91.75;1.766667;
83842;09/02/1995;1200;15.7;;16;;;;;;
83842;10/02/1995;0000;;25.9;;6;0.5;20.3;83;2.533333;
83842;10/02/1995;1200;4;;16.4;;;;;;
83842;11/02/1995;0000;;27.4;;3.6;2.7;20.46;88;2.033333;
83842;11/02/1995;1200;0.3;;17.6;;;;;;
83842;12/02/1995;0000;;25.5;;3.8;1.7;20.36;86.5;1.866667;
83842;12/02/1995;1200;10.7;;17.6;;;;;;
83842;13/02/1995;0000;;22;;0.3;1.3;19.68;90.25;1.466667;
83842;13/02/1995;1200;0.3;;18.8;;;;;;
83842;14/02/1995;0000;;27.6;;4.9;1;20.62;89.75;2.033333;
83842;14/02/1995;1200;7.5;;17.2;;;;;;
83842;15/02/1995;0000;;28.9;;8.9;3.2;22.58;67.75;2.066667;
83842;15/02/1995;1200;7;;17.4;;;;;;
83842;16/02/1995;0000;;29.2;;9;3.3;22.02;79;3.033333;
83842;16/02/1995;1200;0;;17.9;;;;;;
83842;17/02/1995;0000;;30;;11.1;3.9;24.26;68;3.666667;
83842;17/02/1995;1200;0;;19.4;;;;;;
83842;18/02/1995;0000;;27.1;;8.4;5.8;21.1;81.75;2.7;
83842;18/02/1995;1200;0;;18.2;;;;;;
83842;19/02/1995;0000;;19.7;;0.3;2.8;16.86;87.25;2.533333;
83842;19/02/1995;1200;21.2;;15.4;;;;;;
83842;20/02/1995;0000;;20.9;;0.6;1.2;17.76;88.25;1.733333;
83842;20/02/1995;1200;0;;15.2;;;;;;
83842;21/02/1995;0000;;27.6;;7.6;1.2;21;83.25;2.1;
83842;21/02/1995;1200;0;;16.2;;;;;;
83842;22/02/1995;0000;;28.8;;9.4;2.5;23.66;71;2.1;
83842;22/02/1995;1200;1.1;;17.8;;;;;;
83842;23/02/1995;0000;;29.7;;8.1;2.1;22.98;77.25;2.766667;
83842;23/02/1995;1200;0;;19.9;;;;;;
83842;24/02/1995;0000;;28.1;;2.1;4.4;22.98;75.5;2.433333;
83842;24/02/1995;1200;5.7;;18.7;;;;;;
83842;25/02/1995;0000;;30.1;;11.3;4.7;23.44;73.25;2;
83842;25/02/1995;1200;0.3;;17.8;;;;;;
83842;26/02/1995;0000;;29.5;;5.6;4.9;23.46;79.5;2.133333;
83842;26/02/1995;1200;0;;20.4;;;;;;
83842;27/02/1995;0000;;29.9;;9.1;2.4;24.14;75.75;2.7;
83842;27/02/1995;1200;0.4;;19.8;;;;;;
83842;28/02/1995;0000;;31.6;;9;3.9;24.78;57.5;1.966667;
83842;28/02/1995;1200;0;;20.3;;;;;;
83842;01/03/1995;0000;;28.8;;7.8;6.2;22.48;77.25;0.9;
83842;01/03/1995;1200;0;;18.4;;;;;;
83842;02/03/1995;0000;;27.7;;1.7;3.1;21.72;76;1.1;
83842;02/03/1995;1200;1.6;;18.4;;;;;;
83842;03/03/1995;0000;;28.4;;5.9;4;21.84;74;2.066667;
83842;03/03/1995;1200;0;;18;;;;;;
83842;04/03/1995;0000;;28.8;;8;3.2;21.96;68;2.8;
83842;04/03/1995;1200;1.6;;16.7;;;;;;
83842;05/03/1995;0000;;28.9;;8.5;4.8;21.26;76.25;2.066667;
83842;05/03/1995;1200;0.3;;16.6;;;;;;
83842;06/03/1995;0000;;25.2;;1.4;3.6;19.98;91;1.233333;
83842;06/03/1995;1200;11;;18;;;;;;
83842;07/03/1995;0000;;25.5;;4.7;1;20.68;87.25;1.6;
83842;07/03/1995;1200;31.6;;17.9;;;;;;
83842;08/03/1995;0000;;28.9;;6.9;1.6;22.66;74.5;2.633333;
83842;08/03/1995;1200;2.6;;18.8;;;;;;
83842;09/03/1995;0000;;24.7;;0;4.4;20.28;90.25;1.833333;
83842;09/03/1995;1200;0;;18.2;;;;;;
83842;10/03/1995;0000;;18.9;;0;1.1;16.76;89.75;2.2;
83842;10/03/1995;1200;6.4;;15.6;;;;;;
83842;11/03/1995;0000;;21.4;;0.2;1.1;17.64;86.5;1.7;
83842;11/03/1995;1200;0;;14.9;;;;;;
83842;12/03/1995;0000;;26;;7;1.3;19.6;78.75;1.766667;
83842;12/03/1995;1200;0;;15.8;;;;;;
83842;13/03/1995;0000;;19.5;;0;2.7;16.08;94.5;0.733333;
83842;13/03/1995;1200;0;;14.1;;;;;;
83842;14/03/1995;0000;;16.7;;0.2;0.4;14.74;92;1.266667;
83842;14/03/1995;1200;34.4;;12.2;;;;;;
83842;15/03/1995;0000;;23.7;;6;0.6;17.38;82.5;1;
83842;15/03/1995;1200;6.8;;13.8;;;;;;
83842;16/03/1995;0000;;26;;9;1.5;19.4;71.25;1.9;
83842;16/03/1995;1200;0.8;;13.8;;;;;;
83842;17/03/1995;0000;;27;;10.1;3.6;20.38;72.5;1.033333;
83842;17/03/1995;1200;0;;14.7;;;;;;
83842;18/03/1995;0000;;25.9;;8.5;3.6;19.7;80.5;1.9;
83842;18/03/1995;1200;0;;14.4;;;;;;
83842;19/03/1995;0000;;23.9;;1.2;2.7;19.36;87;0.966667;
83842;19/03/1995;1200;1.4;;17.5;;;;;;
83842;20/03/1995;0000;;25.4;;6.1;1.1;19.56;83.5;1.533333;
83842;20/03/1995;1200;0.1;;15.4;;;;;;
83842;21/03/1995;0000;;23.2;;0;2;19.4;85.5;1.033333;
83842;21/03/1995;1200;0;;17;;;;;;
83842;22/03/1995;0000;;25.8;;5;1.4;18.46;79.5;1.3;
83842;22/03/1995;1200;0;;14.2;;;;;;
83842;23/03/1995;0000;;27.8;;5.6;2.6;20.62;82.5;2.866667;
83842;23/03/1995;1200;0;;15.6;;;;;;
83842;24/03/1995;0000;;25.9;;7.3;4;20.96;80.75;3.2;
83842;24/03/1995;1200;2.4;;18.6;;;;;;
83842;25/03/1995;0000;;20.6;;3.4;3.9;16.68;83.75;1.966667;
83842;25/03/1995;1200;0;;14.3;;;;;;
83842;26/03/1995;0000;;22.4;;10.4;1.3;15.68;72;2.3;
83842;26/03/1995;1200;0.4;;9.8;;;;;;
83842;27/03/1995;0000;;22.2;;9.3;2.9;16.62;78;2.133333;
83842;27/03/1995;1200;0.2;;11;;;;;;
83842;28/03/1995;0000;;25.4;;8.4;2.9;19.26;76;2.133333;
83842;28/03/1995;1200;0;;14.6;;;;;;
83842;29/03/1995;0000;;25.4;;0.1;2.3;19.96;89;1.266667;
83842;29/03/1995;1200;0;;16.9;;;;;;
