--------------------
BDMEP - INMET
--------------------
Estação           : NATAL - RN (OMM: 82598)
Latitude  (graus) : -5.91
Longitude (graus) : -35.2
Altitude  (metros): 48.60
Estação Operante
Inicio de operação: 01/01/1911
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82598;10/01/1998;1200;0;;27.2;;;;;;
82598;11/01/1998;0000;;31.4;;9.6;8;28.84;84;4.466667;
82598;11/01/1998;1200;0;;27.6;;;;;;
82598;12/01/1998;0000;;29.8;;4.6;6.5;25.8;91.25;3.3;
82598;12/01/1998;1200;3.1;;20;;;;;;
82598;13/01/1998;0000;;31;;7.3;5;27.8;83.75;4.1;
82598;13/01/1998;1200;4.5;;23;;;;;;
82598;14/01/1998;0000;;30.6;;9.8;8.2;27.96;82.25;4.566667;
82598;14/01/1998;1200;0;;24;;;;;;
82598;15/01/1998;0000;;31.2;;10.2;9.3;27.72;85.75;4.666667;
82598;15/01/1998;1200;0;;23;;;;;;
82598;16/01/1998;0000;;30.8;;11.1;9;27.68;82.75;4.2;
82598;16/01/1998;1200;0.7;;23;;;;;;
82598;17/01/1998;0000;;31.2;;6.1;7.8;28.08;83.75;3.633333;
82598;17/01/1998;1200;0;;25;;;;;;
82598;18/01/1998;0000;;31.4;;10.4;7.9;28.36;83;4.533333;
82598;18/01/1998;1200;0;;25.2;;;;;;
82598;19/01/1998;0000;;31.2;;6.8;0.7;28.08;86.5;4.2;
82598;19/01/1998;1200;0;;24;;;;;;
82598;20/01/1998;0000;;31.2;;0.5;6.5;26.24;91.75;3.5;
82598;20/01/1998;1200;5;;21.6;;;;;;
82598;21/01/1998;0000;;30.8;;6.8;4.8;27.72;83;5.1;
82598;21/01/1998;1200;12.8;;23;;;;;;
82598;22/01/1998;0000;;31.2;;8.8;9.2;28.08;83;4.7;
82598;22/01/1998;1200;0;;24;;;;;;
82598;23/01/1998;0000;;31;;10.4;8.1;27.8;83.5;5;
82598;23/01/1998;1200;0;;23;;;;;;
82598;24/01/1998;0000;;31.6;;9.3;9.6;28.12;82.5;5.966667;
82598;24/01/1998;1200;0;;23.4;;;;;;
82598;25/01/1998;0000;;30.4;;3.9;8.3;26.52;90.25;3.633333;
82598;25/01/1998;1200;0;;21;;;;;;
82598;26/01/1998;0000;;30.4;;3.1;4.1;26.4;86.75;2.633333;
82598;26/01/1998;1200;3.8;;20;;;;;;
82598;27/01/1998;0000;;31;;10.9;3.8;27.68;84.75;4.3;
82598;27/01/1998;1200;1.2;;23.8;;;;;;
82598;28/01/1998;0000;;30.8;;11.1;6.1;27.8;85;4.8;
82598;28/01/1998;1200;3;;23.6;;;;;;
82598;29/01/1998;0000;;30.6;;6.1;6.9;27.64;84.75;4.733333;
82598;29/01/1998;1200;3.6;;24;;;;;;
82598;30/01/1998;0000;;30.8;;8.8;6.3;27.72;84.5;3.966667;
82598;30/01/1998;1200;0;;23;;;;;;
82598;31/01/1998;0000;;30;;;5.7;27.08;88.75;4.666667;
82598;31/01/1998;1200;1.4;;23.2;;;;;;
82598;01/02/1998;0000;;30.6;;5.7;4.1;26.96;91;5.033333;
82598;01/02/1998;1200;29.9;;21;;;;;;
82598;02/02/1998;0000;;27.2;;0;5.4;24.68;96.5;2.8;
82598;02/02/1998;1200;16.2;;20;;;;;;
82598;03/02/1998;0000;;31;;10.3;2;28.08;84.5;5.366667;
82598;03/02/1998;1200;9.8;;24;;;;;;
82598;04/02/1998;0000;;31.4;;10.4;7;28.2;83.5;5.5;
82598;04/02/1998;1200;0;;23.2;;;;;;
82598;05/02/1998;0000;;31.2;;9.8;8;28.04;;5.766667;
82598;05/02/1998;1200;0;;23.4;;;;;;
82598;06/02/1998;0000;;31.4;;10.5;6.8;28.48;84.5;4.966667;
82598;06/02/1998;1200;0;;24;;;;;;
82598;07/02/1998;0000;;31.6;;10.1;6.6;29.08;81;3.833333;
82598;07/02/1998;1200;0.9;;27.6;;;;;;
82598;08/02/1998;0000;;31;;8.8;7.2;28.28;82.25;3.833333;
82598;08/02/1998;1200;10.2;;25.4;;;;;;
82598;09/02/1998;0000;;31.6;;10.8;8.3;28.62;80.25;4.2;
82598;09/02/1998;1200;0;;25.4;;;;;;
82598;10/02/1998;0000;;31.2;;10.4;8.5;28.76;80.75;4.533333;
82598;10/02/1998;1200;0;;27.2;;;;;;
82598;11/02/1998;0000;;30.8;;11.3;7.7;28.32;83.5;3.733333;
82598;11/02/1998;1200;0;;26.2;;;;;;
82598;12/02/1998;0000;;31.4;;10.7;8.2;28.88;;3.4;
82598;12/02/1998;1200;0;;27;;;;;;
82598;13/02/1998;0000;;31.4;;10.3;8.6;28.72;;5.133333;
82598;13/02/1998;1200;0;;26.4;;;;;;
82598;14/02/1998;0000;;30.6;;8.2;8.3;27.8;83.75;3.866667;
82598;14/02/1998;1200;1.4;;23.4;;;;;;
82598;15/02/1998;0000;;31.4;;10.9;7.9;27.8;84.5;4;
82598;15/02/1998;1200;2.3;;23;;;;;;
82598;16/02/1998;0000;;31.6;;;7.7;28.28;78;3.866667;
82598;16/02/1998;1200;0;;25.2;;;;;;
82598;17/02/1998;0000;;31.4;;11.4;7.7;28.8;;3.9;
82598;17/02/1998;1200;0;;26.2;;;;;;
82598;18/02/1998;0000;;31;;9;7.6;28.64;82;4.1;
82598;18/02/1998;1200;1.8;;26.6;;;;;;
82598;19/02/1998;0000;;31.6;;9.9;7.6;28.8;79.25;3.966667;
82598;19/02/1998;1200;0;;26.6;;;;;;
82598;20/02/1998;0000;;31.8;;10.7;9.5;29.16;;5.1;
82598;20/02/1998;1200;0;;27.6;;;;;;
82598;21/02/1998;0000;;31.8;;8.7;10.5;29.44;79.5;6.3;
82598;21/02/1998;1200;0;;27.6;;;;;;
82598;22/02/1998;0000;;31.8;;10.6;10.5;29.3;80.5;5.333333;
82598;22/02/1998;1200;0;;27.8;;;;;;
82598;23/02/1998;0000;;31.6;;10.3;9.3;28.4;83;4.333333;
82598;23/02/1998;1200;3.8;;25;;;;;;
82598;24/02/1998;0000;;31.6;;10.6;8.5;28.8;;5.6;
82598;24/02/1998;1200;0;;25.8;;;;;;
82598;25/02/1998;0000;;31.6;;11.3;9.8;29;81;5.766667;
82598;25/02/1998;1200;0;;27.4;;;;;;
82598;26/02/1998;0000;;31.6;;10.8;9;28.64;80.75;5.266667;
82598;26/02/1998;1200;0;;25.6;;;;;;
82598;27/02/1998;0000;;31.8;;10.3;10.5;28.52;;4.733333;
82598;27/02/1998;1200;0;;24.4;;;;;;
82598;28/02/1998;0000;;31.2;;2.9;8.5;28.24;81.75;3.566667;
82598;28/02/1998;1200;0;;25;;;;;;
82598;01/03/1998;0000;;31.6;;4.5;7.1;28.4;87.25;5.366667;
82598;01/03/1998;1200;0;;24;;;;;;
82598;02/03/1998;0000;;31.6;;8.2;7.4;29.2;;5.233333;
82598;02/03/1998;1200;3.9;;26.2;;;;;;
82598;03/03/1998;0000;;31.8;;9;8.6;29.08;;5.1;
82598;03/03/1998;1200;0;;26.6;;;;;;
82598;04/03/1998;0000;;31.8;;9.6;8.7;29;79.75;5.566667;
82598;04/03/1998;1200;0;;26.6;;;;;;
82598;05/03/1998;0000;;32.4;;9.7;9.7;28.84;81;6.066667;
82598;05/03/1998;1200;0;;25.8;;;;;;
82598;06/03/1998;0000;;32.2;;9.8;11;28.48;80.5;5.133333;
82598;06/03/1998;1200;0;;25;;;;;;
82598;07/03/1998;0000;;31.6;;;10.7;28.96;75.25;4.233333;
82598;07/03/1998;1200;0;;27.4;;;;;;
82598;08/03/1998;0000;;31.8;;;9.8;28.36;78.75;3.3;
82598;08/03/1998;1200;0;;24.6;;;;;;
82598;09/03/1998;0000;;32.2;;9.7;9;29.36;80.25;5.7;
82598;09/03/1998;1200;0;;27.8;;;;;;
82598;10/03/1998;0000;;31.4;;2.7;9.7;28.08;;3.866667;
82598;10/03/1998;1200;0;;25.2;;;;;;
82598;11/03/1998;0000;;32.2;;8.4;6.8;28.6;83;5.133333;
82598;11/03/1998;1200;4.4;;24;;;;;;
82598;12/03/1998;0000;;31.8;;8.8;7.3;28.92;82.25;4.966667;
82598;12/03/1998;1200;1.5;;26.2;;;;;;
82598;13/03/1998;0000;;32.4;;10.6;8.8;29;84.75;5.533333;
82598;13/03/1998;1200;0;;26.2;;;;;;
82598;14/03/1998;0000;;32;;10.7;9.9;29.16;;5.8;
82598;14/03/1998;1200;0;;27.2;;;;;;
82598;15/03/1998;0000;;32.2;;10.2;10.5;29;82.75;3.866667;
82598;15/03/1998;1200;0;;26.2;;;;;;
82598;16/03/1998;0000;;32;;9.7;6.6;29.4;81;3.833333;
82598;16/03/1998;1200;0;;27.2;;;;;;
82598;17/03/1998;0000;;31.2;;7;5.6;28.66;;4.2;
82598;17/03/1998;1200;10.8;;25.9;;;;;;
82598;18/03/1998;0000;;32;;10.5;7.3;29.12;79.75;5.366667;
82598;18/03/1998;1200;0.5;;26.2;;;;;;
82598;19/03/1998;0000;;31.8;;8.6;9.3;28.24;;3.966667;
82598;19/03/1998;1200;8.9;;25;;;;;;
82598;20/03/1998;0000;;31.8;;9.1;6.9;29.08;;3.666667;
82598;20/03/1998;1200;0.3;;26.2;;;;;;
82598;21/03/1998;0000;;31.4;;4.8;6.9;28.24;83;3.9;
82598;21/03/1998;1200;1.1;;24;;;;;;
82598;22/03/1998;0000;;30.8;;4.7;7.3;28.08;88.75;4.2;
82598;22/03/1998;1200;15;;25;;;;;;
82598;23/03/1998;0000;;31.4;;8.6;5.3;28.8;;3.733333;
82598;23/03/1998;1200;9.5;;26.2;;;;;;
82598;24/03/1998;0000;;31.8;;9.2;6.7;28.72;83;4.4;
82598;24/03/1998;1200;0.4;;25.2;;;;;;
82598;25/03/1998;0000;;31.6;;9.8;7.5;28.48;;3.166667;
82598;25/03/1998;1200;0;;25;;;;;;
82598;26/03/1998;0000;;31.8;;8.5;7.4;28.64;;2.866667;
82598;26/03/1998;1200;0;;24.6;;;;;;
82598;27/03/1998;0000;;32;;10.8;6.8;29.4;78.75;4.1;
82598;27/03/1998;1200;0;;26.4;;;;;;
82598;28/03/1998;0000;;30.8;;5.6;7.9;27;90.5;5.433333;
82598;28/03/1998;1200;5.6;;23;;;;;;
82598;29/03/1998;0000;;31.6;;9.2;5.1;27.92;80.75;5.133333;
82598;29/03/1998;1200;8.9;;23.6;;;;;;
82598;30/03/1998;0000;;30.8;;9.8;8;27.72;79.75;3.866667;
82598;30/03/1998;1200;10.6;;23;;;;;;
82598;31/03/1998;0000;;31.8;;8.1;6.7;28.64;80.75;3.966667;
82598;31/03/1998;1200;0;;25;;;;;;
82598;01/04/1998;0000;;31;;6.3;8.5;27.72;89;4.133333;
82598;01/04/1998;1200;0;;25.4;;;;;;
82598;02/04/1998;0000;;30.2;;5.5;3.2;28.04;89;3.833333;
82598;02/04/1998;1200;41.4;;25.4;;;;;;
82598;03/04/1998;0000;;31.4;;9.4;3.1;28.56;85.25;5.1;
82598;03/04/1998;1200;2.8;;26;;;;;;
82598;04/04/1998;0000;;31.6;;9.9;6.4;28.44;76;4.1;
82598;04/04/1998;1200;1;;25.2;;;;;;
82598;05/04/1998;0000;;31.4;;9.9;6.3;27.96;80.25;3.4;
82598;05/04/1998;1200;3.2;;24.2;;;;;;
82598;06/04/1998;0000;;31.6;;10.7;6.8;28.64;79.75;5.3;
82598;06/04/1998;1200;0;;25.4;;;;;;
82598;07/04/1998;0000;;31.2;;8.1;7.1;27.84;89.25;3.366667;
82598;07/04/1998;1200;0.8;;25.6;;;;;;
82598;08/04/1998;0000;;31.4;;10.2;3;28.92;83.75;4.9;
82598;08/04/1998;1200;2.5;;26.2;;;;;;
82598;09/04/1998;0000;;31.2;;9.4;7.7;28.68;80.25;5.433333;
82598;09/04/1998;1200;0;;25.4;;;;;;
82598;10/04/1998;0000;;31.2;;7.7;6.8;28.16;82.5;4.633333;
82598;10/04/1998;1200;3.5;;24;;;;;;
82598;11/04/1998;0000;;31.6;;10;8;28.44;82;4.866667;
82598;11/04/1998;1200;0;;24.2;;;;;;
82598;12/04/1998;0000;;31;;9.3;6.5;28.3;86.75;5.533333;
82598;12/04/1998;1200;3.4;;25.1;;;;;;
82598;13/04/1998;0000;;31.4;;9.4;5.6;28.28;82;4.566667;
82598;13/04/1998;1200;5.5;;26;;;;;;
82598;14/04/1998;0000;;31.8;;10.5;7;28.76;81;5.133333;
82598;14/04/1998;1200;0;;25;;;;;;
82598;15/04/1998;0000;;31.6;;10.4;7.4;29.04;79.5;5.3;
82598;15/04/1998;1200;0;;26.4;;;;;;
82598;16/04/1998;0000;;31.4;;10;9.3;28.92;80.25;4.966667;
82598;16/04/1998;1200;0;;26.2;;;;;;
82598;17/04/1998;0000;;31.8;;8.9;9.7;29;80.5;4.233333;
82598;17/04/1998;1200;0;;26;;;;;;
82598;18/04/1998;0000;;30.4;;5.7;7.3;27.92;87.75;4.666667;
82598;18/04/1998;1200;4.3;;24.2;;;;;;
82598;19/04/1998;0000;;30.8;;10.5;6.1;28.32;81.5;6.166667;
82598;19/04/1998;1200;1.3;;25;;;;;;
82598;20/04/1998;0000;;31.6;;9.7;8.4;28.6;78;5.133333;
82598;20/04/1998;1200;0;;24.8;;;;;;
82598;21/04/1998;0000;;30.8;;4.7;7.6;27.12;86.5;4.8;
82598;21/04/1998;1200;3.6;;24.2;;;;;;
82598;22/04/1998;0000;;31.4;;9.2;6.5;28.48;84;5.233333;
82598;22/04/1998;1200;1.2;;25.6;;;;;;
82598;23/04/1998;0000;;31.2;;9.1;8.1;28.16;86;5;
82598;23/04/1998;1200;0;;24.3;;;;;;
82598;24/04/1998;0000;;31.4;;10.2;9.6;29;88;4.933333;
82598;24/04/1998;1200;0;;27.2;;;;;;
82598;25/04/1998;0000;;31;;10.5;7.5;28.08;90.5;4.333333;
82598;25/04/1998;1200;0;;23.8;;;;;;
82598;26/04/1998;0000;;31.6;;10.5;6;28.36;88;4.5;
82598;26/04/1998;1200;0;;24.4;;;;;;
82598;27/04/1998;0000;;32.2;;10.1;7.4;28.96;87;5.433333;
82598;27/04/1998;1200;0;;26.2;;;;;;
82598;28/04/1998;0000;;31.4;;8.4;8.7;28.2;90.25;3.866667;
82598;28/04/1998;1200;0;;24.4;;;;;;
82598;29/04/1998;0000;;31.4;;9.4;5.7;28.64;86.5;5.733333;
82598;29/04/1998;1200;0.2;;26;;;;;;
82598;30/04/1998;0000;;31.6;;10.1;9;28.66;86.5;4.7;
82598;30/04/1998;1200;0;;26.1;;;;;;
82598;01/05/1998;0000;;31;;10.3;9;28;86.75;3.7;
82598;01/05/1998;1200;0;;24;;;;;;
82598;02/05/1998;0000;;32;;10.1;8.7;28.92;89.25;3.566667;
82598;02/05/1998;1200;0;;26.2;;;;;;
82598;03/05/1998;0000;;31.6;;10.1;7.7;29.2;86.75;4.033333;
82598;03/05/1998;1200;0;;27.4;;;;;;
82598;04/05/1998;0000;;31.4;;10.3;8.5;28.44;85.75;5.266667;
82598;04/05/1998;1200;0;;25;;;;;;
82598;05/05/1998;0000;;31.4;;9.9;9.1;28.2;84.25;4;
82598;05/05/1998;1200;0;;24;;;;;;
82598;06/05/1998;0000;;32.2;;9.8;7.8;28.76;87.5;4.566667;
82598;06/05/1998;1200;0;;24.8;;;;;;
82598;07/05/1998;0000;;31.4;;10.4;7.6;28.4;73.5;5.233333;
82598;07/05/1998;1200;0;;24.8;;;;;;
82598;08/05/1998;0000;;32.4;;10.4;10;28.16;78.75;5.4;
82598;08/05/1998;1200;0;;23.6;;;;;;
82598;09/05/1998;0000;;28.4;;0;7.1;24.82;92.75;4.7;
82598;09/05/1998;1200;33.3;;23.8;;;;;;
82598;10/05/1998;0000;;30.2;;8.7;2;26.36;87;5.066667;
82598;10/05/1998;1200;10.7;;23.2;;;;;;
82598;11/05/1998;0000;;30.6;;10.6;5.1;27.52;79.25;4.766667;
82598;11/05/1998;1200;4.8;;23.6;;;;;;
82598;12/05/1998;0000;;31;;10.5;6.7;27.96;79;5.333333;
82598;12/05/1998;1200;0;;24;;;;;;
82598;13/05/1998;0000;;31;;8.2;8.6;28.2;82;5.866667;
82598;13/05/1998;1200;1.6;;25.2;;;;;;
82598;14/05/1998;0000;;30.6;;7.2;9.1;27.32;86.25;5.2;
82598;14/05/1998;1200;18;;24.2;;;;;;
82598;15/05/1998;0000;;30.8;;7.8;6.9;27.96;80.5;6.333333;
82598;15/05/1998;1200;0;;24;;;;;;
82598;16/05/1998;0000;;29.8;;9;7.2;26.2;86;3.666667;
82598;16/05/1998;1200;1.4;;23.8;;;;;;
82598;17/05/1998;0000;;28.6;;1.1;7;24.64;89.5;1.9;
82598;17/05/1998;1200;10;;20;;;;;;
82598;18/05/1998;0000;;30.6;;2.7;3.1;27.76;83.75;4.966667;
82598;18/05/1998;1200;1.1;;24.6;;;;;;
82598;19/05/1998;0000;;30;;1.6;5.4;26.28;84.25;5.533333;
82598;19/05/1998;1200;28;;23.6;;;;;;
82598;20/05/1998;0000;;30.2;;9.1;6.6;26.96;81.5;5.2;
82598;20/05/1998;1200;0.2;;23.4;;;;;;
82598;21/05/1998;0000;;30.2;;0.7;6.8;27.32;81.25;4.233333;
82598;21/05/1998;1200;0;;23.6;;;;;;
82598;22/05/1998;0000;;27.4;;0.7;5.8;24.88;94.75;3.766667;
82598;22/05/1998;1200;2.2;;23.8;;;;;;
82598;23/05/1998;0000;;26.8;;0.4;1.1;23.36;94;4.433333;
82598;23/05/1998;1200;54.8;;18.4;;;;;;
82598;24/05/1998;0000;;30;;5.2;2.2;24.92;91.5;4.7;
82598;24/05/1998;1200;6.3;;19;;;;;;
82598;25/05/1998;0000;;30.2;;9.8;4;27.68;77.25;5.866667;
82598;25/05/1998;1200;4;;24.6;;;;;;
82598;26/05/1998;0000;;30.2;;10.4;8.3;27.16;82.25;5.233333;
82598;26/05/1998;1200;0.5;;24.4;;;;;;
82598;27/05/1998;0000;;29.4;;7.9;7.3;26.2;89;4.466667;
82598;27/05/1998;1200;0;;23;;;;;;
82598;28/05/1998;0000;;30.2;;10;4.5;27.48;81.5;3.966667;
82598;28/05/1998;1200;7.3;;24;;;;;;
82598;29/05/1998;0000;;30.6;;10.1;5.4;27.76;81;5.233333;
82598;29/05/1998;1200;0;;24.4;;;;;;
82598;30/05/1998;0000;;30;;10;6.3;27.52;80.25;4.433333;
82598;30/05/1998;1200;1.2;;24.2;;;;;;
82598;31/05/1998;0000;;30;;10.2;6.7;27;77.75;4.533333;
82598;31/05/1998;1200;0;;23.8;;;;;;
82598;01/06/1998;0000;;30.4;;10.1;6.8;26.7;78.5;5.2;
82598;01/06/1998;1200;0;;22.9;;;;;;
82598;02/06/1998;0000;;30.6;;10.1;7.6;26.56;77;5.4;
82598;02/06/1998;1200;0;;23;;;;;;
82598;03/06/1998;0000;;30.4;;10.5;8.3;26.48;76.5;5.366667;
82598;03/06/1998;1200;0;;22.8;;;;;;
82598;04/06/1998;0000;;30.2;;6.4;8.2;25.48;90.25;3.566667;
82598;04/06/1998;1200;0;;22.6;;;;;;
82598;05/06/1998;0000;;29.4;;10.3;4.2;25.84;77.5;5.033333;
82598;05/06/1998;1200;9;;20;;;;;;
82598;06/06/1998;0000;;29.6;;10.5;7.4;26.48;76;4.833333;
82598;06/06/1998;1200;0;;23;;;;;;
82598;07/06/1998;0000;;29.8;;10.5;9.1;26.76;72.75;4.533333;
82598;07/06/1998;1200;0;;22.4;;;;;;
82598;08/06/1998;0000;;29.6;;8.8;7.8;26.44;84;4.8;
82598;08/06/1998;1200;0;;23.2;;;;;;
82598;09/06/1998;0000;;31;;4.5;5.6;27;83.75;5.833333;
82598;09/06/1998;1200;0;;23.2;;;;;;
82598;10/06/1998;0000;;28.4;;2.1;4.9;25.32;91.5;2.466667;
82598;10/06/1998;1200;12.7;;22.6;;;;;;
82598;11/06/1998;0000;;29.2;;5.8;2.5;25.76;88.25;3.9;
82598;11/06/1998;1200;14.6;;23.6;;;;;;
82598;12/06/1998;0000;;29;;3.6;4.1;25.12;85.75;4.233333;
82598;12/06/1998;1200;1.4;;19.2;;;;;;
82598;13/06/1998;0000;;27.8;;1.8;4.5;24.72;93.25;4.1;
82598;13/06/1998;1200;5.1;;23.6;;;;;;
82598;14/06/1998;0000;;26.2;;0.2;2.2;24;92;3.066667;
82598;14/06/1998;1200;8.5;;22.6;;;;;;
82598;15/06/1998;0000;;28.6;;1.9;2.3;24.92;88.5;4.033333;
82598;15/06/1998;1200;4;;22.8;;;;;;
82598;16/06/1998;0000;;26.6;;0;2.9;23.8;92.25;2.733333;
82598;16/06/1998;1200;68.3;;21.6;;;;;;
82598;17/06/1998;0000;;28.4;;1.3;1.8;25.32;90.5;3.966667;
82598;17/06/1998;1200;6.4;;22.8;;;;;;
82598;18/06/1998;0000;;29.8;;7.5;3.7;26.36;82.75;4.4;
82598;18/06/1998;1200;0.8;;23;;;;;;
82598;19/06/1998;0000;;28.2;;2.8;5.4;25.2;91.5;2.866667;
82598;19/06/1998;1200;6.5;;23;;;;;;
82598;20/06/1998;0000;;29;;9.6;1.8;25.96;83.75;4.166667;
82598;20/06/1998;1200;12.8;;21.8;;;;;;
82598;21/06/1998;0000;;29.4;;7.9;5.6;26.68;80.5;5.633333;
82598;21/06/1998;1200;;;24.2;;;;;;
82598;22/06/1998;0000;;28.8;;9.8;7;25.72;78.25;5.466667;
82598;22/06/1998;1200;0;;23;;;;;;
82598;23/06/1998;0000;;29;;8.3;7.5;25.64;80.75;5.5;
82598;23/06/1998;1200;0;;22.2;;;;;;
82598;24/06/1998;0000;;29.6;;10.3;6.4;25.76;82.75;4.7;
82598;24/06/1998;1200;0;;21.4;;;;;;
82598;25/06/1998;0000;;27.4;;0;6;24.2;91.25;2.766667;
82598;25/06/1998;1200;9.2;;21;;;;;;
82598;26/06/1998;0000;;26.2;;0.5;2.1;23.52;93;3.966667;
82598;26/06/1998;1200;25.1;;22.4;;;;;;
82598;27/06/1998;0000;;29.2;;10.4;1.5;25.2;88;5.966667;
82598;27/06/1998;1200;3;;20;;;;;;
82598;28/06/1998;0000;;29;;9.2;8.2;25.04;83.75;6.233333;
82598;28/06/1998;1200;0;;19.6;;;;;;
82598;29/06/1998;0000;;27.8;;4.4;8.3;25;84.25;5.2;
82598;29/06/1998;1200;0;;22.8;;;;;;
82598;30/06/1998;0000;;29.2;;8.5;4.2;25.92;80.5;4.033333;
82598;30/06/1998;1200;21.6;;22;;;;;;
82598;01/07/1998;0000;;29.4;;10.3;5.2;25.46;82.25;4.2;
82598;01/07/1998;1200;0.2;;19.5;;;;;;
82598;02/07/1998;0000;;29;;9.9;6;25.06;82.5;4.166667;
82598;02/07/1998;1200;0.5;;20.1;;;;;;
82598;03/07/1998;0000;;28.6;;9.2;5.5;24.42;84.5;4.7;
82598;03/07/1998;1200;2;;19.1;;;;;;
82598;04/07/1998;0000;;29;;10.2;6.5;24.62;85;5;
82598;04/07/1998;1200;0;;21.9;;;;;;
82598;05/07/1998;0000;;27;;0.8;5.5;24.34;92;2.9;
82598;05/07/1998;1200;22.2;;22.3;;;;;;
82598;06/07/1998;0000;;29;;2.6;2.7;25.26;86.5;4.2;
82598;06/07/1998;1200;5.2;;21.7;;;;;;
82598;07/07/1998;0000;;27.4;;2.3;4.3;24.82;90.5;3.633333;
82598;07/07/1998;1200;0.1;;21.9;;;;;;
82598;08/07/1998;0000;;28.8;;7.6;3.3;25.54;88;2.2;
82598;08/07/1998;1200;0.7;;21.7;;;;;;
82598;09/07/1998;0000;;25.4;;0;3;23.06;97.25;2.366667;
82598;09/07/1998;1200;79.6;;19.5;;;;;;
82598;10/07/1998;0000;;28.2;;5.3;0.6;24.86;94;2.666667;
82598;10/07/1998;1200;69.9;;20.1;;;;;;
82598;11/07/1998;0000;;29;;9.4;2.6;25.26;88;5.533333;
82598;11/07/1998;1200;13.9;;19.5;;;;;;
82598;12/07/1998;0000;;28.8;;8.5;5;24.42;88;4.8;
82598;12/07/1998;1200;0.9;;18.5;;;;;;
82598;13/07/1998;0000;;28.8;;9.8;5.5;25.3;82.5;4.466667;
82598;13/07/1998;1200;0;;20.1;;;;;;
82598;14/07/1998;0000;;29;;5.9;6.3;24.5;90;2.466667;
82598;14/07/1998;1200;2.8;;20.1;;;;;;
82598;15/07/1998;0000;;29;;10.4;4.5;25.62;82.5;4.766667;
82598;15/07/1998;1200;1.9;;20.5;;;;;;
82598;16/07/1998;0000;;26;;0;7.3;23.78;91.75;4.7;
82598;16/07/1998;1200;4.8;;20.1;;;;;;
82598;17/07/1998;0000;;28;;7.6;3.2;24.26;83.25;4.2;
82598;17/07/1998;1200;15.7;;18.1;;;;;;
82598;18/07/1998;0000;;28.2;;8.1;6.4;24.9;86;5.333333;
82598;18/07/1998;1200;0;;21.5;;;;;;
82598;19/07/1998;0000;;26;;0;4.5;22.7;95.5;1.966667;
82598;19/07/1998;1200;93.3;;18.1;;;;;;
82598;20/07/1998;0000;;28.6;;9.4;1.8;23.86;87.25;3.966667;
82598;20/07/1998;1200;77.6;;18.1;;;;;;
82598;21/07/1998;0000;;28;;10.1;5.5;24.7;83.25;5.033333;
82598;21/07/1998;1200;0;;18.1;;;;;;
82598;22/07/1998;0000;;28.2;;9.8;6.7;24.26;85.75;3.6;
82598;22/07/1998;1200;0.6;;18.1;;;;;;
82598;23/07/1998;0000;;28.2;;8.9;5.5;23.78;87.75;4.333333;
82598;23/07/1998;1200;0;;17.7;;;;;;
82598;24/07/1998;0000;;28;;10.6;6;24.74;80.25;6.066667;
82598;24/07/1998;1200;0;;19.3;;;;;;
82598;25/07/1998;0000;;28.2;;10.7;7.8;24.62;81.25;4.533333;
82598;25/07/1998;1200;0;;20.7;;;;;;
82598;26/07/1998;0000;;28.6;;10.6;6.1;24.62;84.75;4.433333;
82598;26/07/1998;1200;0.3;;19.1;;;;;;
82598;27/07/1998;0000;;27.4;;5.6;6;23.42;90.75;4.3;
82598;27/07/1998;1200;2.3;;18.1;;;;;;
82598;28/07/1998;0000;;27.6;;5.1;3.7;23.7;92.75;4.6;
82598;28/07/1998;1200;6.5;;19.1;;;;;;
82598;29/07/1998;0000;;24.2;;0;2.2;22.06;97.5;2.833333;
82598;29/07/1998;1200;134.8;;17.1;;;;;;
82598;30/07/1998;0000;;27.4;;0.4;0.3;23.46;94.75;2.866667;
82598;30/07/1998;1200;253.2;;18.1;;;;;;
82598;31/07/1998;0000;;28.6;;10.3;2.9;24.62;84;6.266667;
82598;31/07/1998;1200;2.8;;18.1;;;;;;
82598;01/08/1998;0000;;29;;8;6.9;25.52;80;4.866667;
82598;01/08/1998;1200;0;;22.2;;;;;;
82598;02/08/1998;0000;;26.6;;;6.3;23.48;93.25;4.133333;
82598;02/08/1998;1200;0.5;;22;;;;;;
82598;03/08/1998;0000;;28.4;;7.7;2.7;25.56;78.75;5.033333;
82598;03/08/1998;1200;2.7;;22.4;;;;;;
82598;04/08/1998;0000;;28.2;;5.8;4.9;24.72;82.25;4.033333;
82598;04/08/1998;1200;4.2;;21.4;;;;;;
82598;05/08/1998;0000;;28.6;;8.7;5.6;25.28;80.25;4.166667;
82598;05/08/1998;1200;12.5;;21.6;;;;;;
82598;06/08/1998;0000;;27.2;;2.4;5.4;24.12;90.5;3.3;
82598;06/08/1998;1200;2.4;;22.2;;;;;;
82598;07/08/1998;0000;;28.8;;8.7;4.6;26;75.75;5.2;
