--------------------
BDMEP - INMET
--------------------
Estação           : PORTO ALEGRE - RS (OMM: 83967)
Latitude  (graus) : -30.05
Longitude (graus) : -51.16
Altitude  (metros): 46.97
Estação Operante
Inicio de operação: 09/12/1909
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83967;12/01/1993;1200;0;;18;;;;;;
83967;13/01/1993;0000;;36.3;;11.5;4.5;28.66;79;0.7;
83967;13/01/1993;1200;0;;22;;;;;;
83967;14/01/1993;0000;;35.3;;10.1;4.3;27.9;78;2.6;
83967;14/01/1993;1200;0;;22.8;;;;;;
83967;15/01/1993;0000;;30.8;;3.2;4;25.2;93.25;1.3;
83967;15/01/1993;1200;10.6;;22;;;;;;
83967;16/01/1993;0000;;29.7;;0;1;25.26;94.25;2.1;
83967;16/01/1993;1200;17.8;;22.6;;;;;;
83967;17/01/1993;0000;;26.3;;6.7;1.8;22.34;75.5;10.05;
83967;17/01/1993;1200;6;;20.6;;;;;;
83967;18/01/1993;0000;;26.6;;12.2;4.2;20.48;77.25;0.6;
83967;18/01/1993;1200;0;;15.4;;;;;;
83967;19/01/1993;0000;;27.4;;4.5;4;22.32;77;3.366667;
83967;19/01/1993;1200;0;;16;;;;;;
83967;20/01/1993;0000;;32.6;;11.2;3;24.92;77.75;0.266667;
83967;20/01/1993;1200;0;;17.4;;;;;;
83967;21/01/1993;0000;;34.1;;12;4;26;78.5;4.866667;
83967;21/01/1993;1200;0;;19.2;;;;;;
83967;22/01/1993;0000;;35.9;;10.9;2.5;27.28;80;3.733333;
83967;22/01/1993;1200;0;;21.4;;;;;;
83967;23/01/1993;0000;;35.6;;12.2;4;27.52;77;3;
83967;23/01/1993;1200;0;;20.6;;;;;;
83967;24/01/1993;0000;;37.2;;12;4.5;28.44;72.75;1.8;
83967;24/01/1993;1200;0;;21;;;;;;
83967;25/01/1993;0000;;36.3;;9.8;5.5;27.98;81;5.966667;
83967;25/01/1993;1200;0;;23;;;;;;
83967;26/01/1993;0000;;35;;5.4;4;27.32;87.25;2.333333;
83967;26/01/1993;1200;0;;23.2;;;;;;
83967;27/01/1993;0000;;32.7;;2.9;2;25.22;91;1.4;
83967;27/01/1993;1200;3;;21.8;;;;;;
83967;28/01/1993;0000;;29.7;;5.7;1.5;24.92;91.75;1.933333;
83967;28/01/1993;1200;49.8;;21.2;;;;;;
83967;29/01/1993;0000;;30.2;;5.7;2;25.36;84.25;4.4;
83967;29/01/1993;1200;3;;22.8;;;;;;
83967;30/01/1993;0000;;29;;3.4;3.5;24.88;91;5.766667;
83967;30/01/1993;1200;0;;21.6;;;;;;
83967;31/01/1993;0000;;32.4;;8.2;1.5;25.8;85;1.2;
83967;31/01/1993;1200;16.7;;21.2;;;;;;
83967;01/02/1993;0000;;31.2;;7.5;2.8;25.08;89.5;4.166667;
83967;01/02/1993;1200;0;;21.6;;;;;;
83967;02/02/1993;0000;;;;2.1;2.2;;92.5;5;
83967;02/02/1993;1200;3.6;;22;;;;;;
83967;03/02/1993;0000;;;;7.3;1;;90.5;0.866667;
83967;03/02/1993;1200;20.8;;20.4;;;;;;
83967;04/02/1993;0000;;30;;8.5;1.8;23.92;86.5;2.2;
83967;04/02/1993;1200;10.5;;18.4;;;;;;
83967;05/02/1993;0000;;30.9;;9.7;2.7;24.58;85;2.266667;
83967;05/02/1993;1200;0;;18;;;;;;
83967;06/02/1993;0000;;33.3;;7.8;2.6;26.38;84.75;1.033333;
83967;06/02/1993;1200;0;;21.6;;;;;;
83967;07/02/1993;0000;;30.5;;2.1;3.8;26.14;88.75;0.433333;
83967;07/02/1993;1200;0.1;;24.4;;;;;;
83967;08/02/1993;0000;;26.1;;9.1;2;22;80.5;3.933333;
83967;08/02/1993;1200;3.5;;18.9;;;;;;
83967;09/02/1993;0000;;26.4;;7.4;3.5;22.2;83;2.233333;
83967;09/02/1993;1200;0;;17.8;;;;;;
83967;10/02/1993;0000;;28.2;;7;2.5;23.12;81.75;2.2;
83967;10/02/1993;1200;0;;19.6;;;;;;
83967;11/02/1993;0000;;29.9;;10.5;3;23.66;78;1.066667;
83967;11/02/1993;1200;0;;18.6;;;;;;
83967;12/02/1993;0000;;29.1;;8.2;3;23.28;81.5;2.1;
83967;12/02/1993;1200;0;;17.1;;;;;;
83967;13/02/1993;0000;;31.2;;8;4;24.04;88.5;0.866667;
83967;13/02/1993;1200;0;;18.4;;;;;;
83967;14/02/1993;0000;;28.2;;5.2;2.5;23.22;88.75;1.666667;
83967;14/02/1993;1200;4.8;;20.3;;;;;;
83967;15/02/1993;0000;;29.7;;6.5;1.8;23.74;86.25;6.6;
83967;15/02/1993;1200;0.2;;18.6;;;;;;
83967;16/02/1993;0000;;28.9;;6.3;2;24.3;89;0.266667;
83967;16/02/1993;1200;2;;20.8;;;;;;
83967;17/02/1993;0000;;31.7;;3.2;2.5;25.14;89.25;0.6;
83967;17/02/1993;1200;0.1;;21.8;;;;;;
83967;18/02/1993;0000;;30.3;;5.5;2.2;25.46;85.5;1.833333;
83967;18/02/1993;1200;0.1;;19.6;;;;;;
83967;19/02/1993;0000;;32.8;;5.5;3.3;24.5;84;1.033333;
83967;19/02/1993;1200;0;;20;;;;;;
83967;20/02/1993;0000;;30.8;;4.7;3;23.64;93;2.2;
83967;20/02/1993;1200;4.9;;20;;;;;;
83967;21/02/1993;0000;;25;;0;2.8;20.88;83.25;6.45;
83967;21/02/1993;1200;52.9;;19.2;;;;;;
83967;22/02/1993;0000;;25.5;;8.7;2.2;20.84;82.25;4.15;
83967;22/02/1993;1200;2.4;;16.8;;;;;;
83967;23/02/1993;0000;;26.7;;8.9;3.7;21.14;81.75;3.2;
83967;23/02/1993;1200;0;;15.2;;;;;;
83967;24/02/1993;0000;;25.7;;6.9;4.5;21.5;89.5;0.8;
83967;24/02/1993;1200;0;;17;;;;;;
83967;25/02/1993;0000;;27.8;;7.7;1.5;22.12;87.5;1.4;
83967;25/02/1993;1200;0.5;;18.2;;;;;;
83967;26/02/1993;0000;;26.9;;7.3;2.5;22.18;85.25;5.733333;
83967;26/02/1993;1200;0.2;;18.2;;;;;;
83967;27/02/1993;0000;;31.1;;11;3.5;24.32;83.25;3.3;
83967;27/02/1993;1200;0;;18.5;;;;;;
83967;28/02/1993;0000;;33.5;;10.7;3;26.22;82.25;0;
83967;28/02/1993;1200;0;;19.4;;;;;;
83967;01/03/1993;0000;;32.4;;6.9;4;25.08;81.75;3.666667;
83967;01/03/1993;1200;0;;21.2;;;;;;
83967;02/03/1993;0000;;25.2;;3;3;22.28;78;5.566667;
83967;02/03/1993;1200;2.3;;20.6;;;;;;
83967;03/03/1993;0000;;26.1;;6.4;3.5;20.38;83.75;0.7;
83967;03/03/1993;1200;1.2;;17.2;;;;;;
83967;04/03/1993;0000;;26.2;;7.8;2.7;20.56;79;1.666667;
83967;04/03/1993;1200;0;;14.2;;;;;;
83967;05/03/1993;0000;;26.8;;3.6;4.3;22.38;86.25;3.933333;
83967;05/03/1993;1200;0;;18;;;;;;
83967;06/03/1993;0000;;24.4;;0;2.5;21.8;96;0.966667;
83967;06/03/1993;1200;9.8;;19.6;;;;;;
83967;07/03/1993;0000;;27.2;;0;0.5;22.72;96.5;0.666667;
83967;07/03/1993;1200;4.2;;20.6;;;;;;
83967;08/03/1993;0000;;24.4;;0.4;1;21.56;94.75;0.266667;
83967;08/03/1993;1200;6.9;;19.8;;;;;;
83967;09/03/1993;0000;;27.9;;2.8;0.7;22.38;90.25;0.266667;
83967;09/03/1993;1200;0;;19.2;;;;;;
83967;10/03/1993;0000;;28.2;;9;3;21.88;85.25;1.933333;
83967;10/03/1993;1200;0;;16.5;;;;;;
83967;11/03/1993;0000;;29.8;;8.8;3.5;22.4;86.25;1.566667;
83967;11/03/1993;1200;0;;16;;;;;;
83967;12/03/1993;0000;;32.8;;9.1;2;24.64;87.75;0.433333;
83967;12/03/1993;1200;0;;18;;;;;;
83967;13/03/1993;0000;;31.9;;2.7;3;23.96;91.75;0.866667;
83967;13/03/1993;1200;0;;20.5;;;;;;
83967;14/03/1993;0000;;29.7;;8.3;1.3;23.94;92;0.433333;
83967;14/03/1993;1200;4.4;;19.5;;;;;;
83967;15/03/1993;0000;;31;;8.9;1.4;24.5;90.75;0;
83967;15/03/1993;1200;0;;20.1;;;;;;
83967;16/03/1993;0000;;33.2;;10;2.3;25.84;80;2.733333;
83967;16/03/1993;1200;0;;20.3;;;;;;
83967;17/03/1993;0000;;29.7;;0;3;24.98;85.75;1.5;
83967;17/03/1993;1200;0;;22;;;;;;
83967;18/03/1993;0000;;27.3;;0.1;2;24.24;84.25;0.266667;
83967;18/03/1993;1200;0;;22.8;;;;;;
83967;19/03/1993;0000;;31.9;;4.8;1;24.2;81.25;1.4;
83967;19/03/1993;1200;0.5;;19.3;;;;;;
83967;20/03/1993;0000;;25.4;;9.4;3;19.84;71;0.7;
83967;20/03/1993;1200;11;;16.8;;;;;;
83967;21/03/1993;0000;;28.4;;8.1;3.8;22.26;70.75;4.066667;
83967;21/03/1993;1200;0;;14.8;;;;;;
83967;22/03/1993;0000;;28.5;;0.5;3.2;23.94;76;0;
83967;22/03/1993;1200;0;;19.6;;;;;;
83967;23/03/1993;0000;;30;;1.3;2.3;23.86;81.75;0.366667;
83967;23/03/1993;1200;0;;19.3;;;;;;
83967;24/03/1993;0000;;24.4;;0.3;2;21.38;88.5;1.133333;
83967;24/03/1993;1200;0;;19.2;;;;;;
83967;25/03/1993;0000;;25.1;;1.5;0.7;21.48;90.25;3.033333;
83967;25/03/1993;1200;12.9;;18.8;;;;;;
83967;26/03/1993;0000;;26.6;;5.3;0.5;21.76;84;1.933333;
83967;26/03/1993;1200;14.9;;19;;;;;;
83967;27/03/1993;0000;;24.4;;0.7;1.7;20.92;94.5;2.466667;
83967;27/03/1993;1200;0;;17.3;;;;;;
83967;28/03/1993;0000;;31.3;;9.8;0.5;24.4;80.25;0.8;
83967;28/03/1993;1200;3.5;;20;;;;;;
83967;29/03/1993;0000;;28.8;;7.3;2.1;23.64;84;1.3;
83967;29/03/1993;1200;0;;20.2;;;;;;
83967;30/03/1993;0000;;27.8;;4.9;1.7;23;82;1.4;
83967;30/03/1993;1200;0;;19.4;;;;;;
83967;31/03/1993;0000;;28;;5.6;1.5;23.2;81.75;4.166667;
83967;31/03/1993;1200;0;;19.4;;;;;;
83967;01/04/1993;0000;;28.3;;2.4;2;23.58;84.25;2.466667;
83967;01/04/1993;1200;0;;21;;;;;;
83967;02/04/1993;0000;;31.5;;6.7;1.7;24.48;79.5;0.533333;
83967;02/04/1993;1200;0.2;;20;;;;;;
83967;03/04/1993;0000;;29.7;;7;2.1;24.28;76.75;1.233333;
83967;03/04/1993;1200;5.3;;19.7;;;;;;
83967;04/04/1993;0000;;31.1;;9;3;25.06;75.75;1.666667;
83967;04/04/1993;1200;0;;20.2;;;;;;
83967;05/04/1993;0000;;29;;5.1;3;23.94;84.75;0.966667;
83967;05/04/1993;1200;0;;20.3;;;;;;
83967;06/04/1993;0000;;26.7;;5.7;1.8;22.26;71.75;5.966667;
83967;06/04/1993;1200;7;;21;;;;;;
83967;07/04/1993;0000;;23.4;;7.7;3.2;18.92;72;4.3;
83967;07/04/1993;1200;0;;15;;;;;;
83967;08/04/1993;0000;;23.4;;2;2;18.72;65.5;5.133333;
83967;08/04/1993;1200;3;;16.4;;;;;;
83967;09/04/1993;0000;;21.9;;10;3;15.54;53.75;5.266667;
83967;09/04/1993;1200;0;;9;;;;;;
83967;10/04/1993;0000;;24.7;;9.6;3.5;16.7;60;0.433333;
83967;10/04/1993;1200;0;;9.2;;;;;;
83967;11/04/1993;0000;;27.4;;9.6;3;19.44;65.5;1.666667;
83967;11/04/1993;1200;0;;10.2;;;;;;
83967;12/04/1993;0000;;27.7;;4.2;4;21.4;75.25;0.266667;
83967;12/04/1993;1200;0;;14.7;;;;;;
83967;13/04/1993;0000;;32;;9.1;1.8;24.04;72.5;0.533333;
83967;13/04/1993;1200;0;;17;;;;;;
83967;14/04/1993;0000;;33.4;;8.2;3;26.6;68;0.266667;
83967;14/04/1993;1200;0;;20;;;;;;
83967;15/04/1993;0000;;33;;3.6;3.5;24.36;79.25;0.033333;
83967;15/04/1993;1200;0;;20.5;;;;;;
83967;16/04/1993;0000;;24.8;;0;2.5;21.76;91.5;2.233333;
83967;16/04/1993;1200;10.2;;19.8;;;;;;
83967;17/04/1993;0000;;30;;3;0.7;23.92;82.75;0.433333;
83967;17/04/1993;1200;3.1;;19.6;;;;;;
83967;18/04/1993;0000;;32.4;;8.5;1.7;25.28;79;1.2;
83967;18/04/1993;1200;0;;19.8;;;;;;
83967;19/04/1993;0000;;32.8;;9.2;2.8;25.72;73.25;1.2;
83967;19/04/1993;1200;0;;20;;;;;;
83967;20/04/1993;0000;;33.8;;8.8;3.2;25.72;63.25;5.233333;
83967;20/04/1993;1200;0;;20.6;;;;;;
83967;21/04/1993;0000;;24;;0;5.7;19.08;74.5;2.5;
83967;21/04/1993;1200;0;;17.2;;;;;;
83967;22/04/1993;0000;;20.7;;3.6;2.3;16.52;75.75;1.233333;
83967;22/04/1993;1200;0;;12;;;;;;
83967;23/04/1993;0000;;22.8;;1.1;2;18.6;81;0.7;
83967;23/04/1993;1200;1.6;;14.8;;;;;;
83967;24/04/1993;0000;;28.7;;7.3;1.8;21.36;79.75;0.8;
83967;24/04/1993;1200;0;;16.8;;;;;;
83967;25/04/1993;0000;;27.7;;8.3;1.9;20.94;75.75;0.8;
83967;25/04/1993;1200;0;;15.3;;;;;;
83967;26/04/1993;0000;;23.8;;3.5;2.3;18.88;82.75;1.666667;
83967;26/04/1993;1200;4.1;;16.6;;;;;;
83967;27/04/1993;0000;;24.1;;2.2;1.6;19.62;71.25;3.733333;
83967;27/04/1993;1200;0;;15;;;;;;
83967;28/04/1993;0000;;25.2;;1.4;2.4;20.94;89.5;0.933333;
83967;28/04/1993;1200;0.2;;18;;;;;;
83967;29/04/1993;0000;;26;;9;1.3;21.56;80.5;4.933333;
83967;29/04/1993;1200;0;;18;;;;;;
83967;30/04/1993;0000;;29.7;;8.6;2.5;22.74;78.5;0.866667;
83967;30/04/1993;1200;0;;18.2;;;;;;
83967;01/05/1993;0000;;29.9;;8.4;2;23.5;79;0.6;
83967;01/05/1993;1200;0;;20.2;;;;;;
83967;02/05/1993;0000;;29.8;;6.8;4.3;21.6;80.25;2.1;
83967;02/05/1993;1200;0;;17.8;;;;;;
83967;03/05/1993;0000;;26.3;;8.1;2.2;21.14;77.25;1.566667;
83967;03/05/1993;1200;4.2;;17.2;;;;;;
83967;04/05/1993;0000;;30.9;;2.8;2;20.98;76.75;1.066667;
83967;04/05/1993;1200;0;;17.2;;;;;;
83967;05/05/1993;0000;;19.2;;6.7;2.5;14.36;69.75;4.133333;
83967;05/05/1993;1200;27.9;;12.6;;;;;;
83967;06/05/1993;0000;;20.4;;8.3;2.1;13.76;73;2.566667;
83967;06/05/1993;1200;0;;6.8;;;;;;
83967;07/05/1993;0000;;30.7;;7.1;2.7;21.34;72.25;0.6;
83967;07/05/1993;1200;0;;12.6;;;;;;
83967;08/05/1993;0000;;28.4;;5.6;2.7;22.84;74.75;3.266667;
83967;08/05/1993;1200;0;;19.5;;;;;;
83967;09/05/1993;0000;;28.1;;4.5;3;21.92;77;0.6;
83967;09/05/1993;1200;0;;17.6;;;;;;
83967;10/05/1993;0000;;28.4;;6.5;2;21.56;74;0.266667;
83967;10/05/1993;1200;0;;15.6;;;;;;
83967;11/05/1993;0000;;22.1;;0;2.5;19.62;85.25;3.433333;
83967;11/05/1993;1200;9.5;;16.8;;;;;;
83967;12/05/1993;0000;;24.6;;1.7;1.2;19.96;85.25;2.1;
83967;12/05/1993;1200;0;;16.8;;;;;;
83967;13/05/1993;0000;;20.8;;0;1.3;17.16;90.75;2.6;
83967;13/05/1993;1200;21.3;;14.4;;;;;;
83967;14/05/1993;0000;;18;;8;0.8;12.88;74;3.033333;
83967;14/05/1993;1200;33;;10;;;;;;
83967;15/05/1993;0000;;16.8;;8.1;1.9;11.14;76.5;0.7;
83967;15/05/1993;1200;0;;7.7;;;;;;
83967;16/05/1993;0000;;19.8;;8;1.5;11.88;76.75;0.6;
83967;16/05/1993;1200;0;;5.4;;;;;;
83967;17/05/1993;0000;;23;;8.1;1.6;14.8;77.25;0.533333;
83967;17/05/1993;1200;0;;7.4;;;;;;
83967;18/05/1993;0000;;25.5;;8;2.3;17.22;82.25;1.233333;
83967;18/05/1993;1200;0;;10.2;;;;;;
83967;19/05/1993;0000;;25.4;;7.8;1.5;19.16;81.5;1.066667;
83967;19/05/1993;1200;0;;16;;;;;;
83967;20/05/1993;0000;;26.3;;7.9;2;19.06;82;0.533333;
83967;20/05/1993;1200;0;;13.8;;;;;;
83967;21/05/1993;0000;;25.8;;6.9;1.5;19.62;79.5;1.933333;
83967;21/05/1993;1200;0;;16.4;;;;;;
83967;22/05/1993;0000;;27.3;;8.2;2.3;20.02;75.5;0.266667;
83967;22/05/1993;1200;0;;15.6;;;;;;
83967;23/05/1993;0000;;27;;8.3;2.5;19.4;73.5;0;
83967;23/05/1993;1200;0;;13.6;;;;;;
83967;24/05/1993;0000;;27.8;;8.2;3.7;19.6;71;0.966667;
83967;24/05/1993;1200;0;;13.6;;;;;;
83967;25/05/1993;0000;;22.9;;2.3;3.3;17.02;85.25;3.366667;
83967;25/05/1993;1200;0;;14.2;;;;;;
83967;26/05/1993;0000;;15;;0;1.5;11.7;94;2.366667;
83967;26/05/1993;1200;1.7;;9.7;;;;;;
83967;27/05/1993;0000;;13.5;;8.1;0.5;8.62;70.25;4.766667;
83967;27/05/1993;1200;18.5;;5.2;;;;;;
83967;28/05/1993;0000;;16.3;;7;1.7;9.12;81.5;0.533333;
83967;28/05/1993;1200;0;;3;;;;;;
83967;29/05/1993;0000;;18.4;;3.1;1;13.84;80.25;0;
83967;29/05/1993;1200;0;;8.4;;;;;;
83967;30/05/1993;0000;;18;;0;1;14.68;96;1.9;
83967;30/05/1993;1200;23;;11.8;;;;;;
83967;31/05/1993;0000;;15.6;;5.1;0.3;12.22;67;11.1;
83967;31/05/1993;1200;45.8;;11;;;;;;
83967;01/06/1993;0000;;14.1;;7.9;2.3;7.42;76.5;2.4;
83967;01/06/1993;1200;0;;4;;;;;;
83967;02/06/1993;0000;;15;;3.4;1.7;8.16;79;0.7;
83967;02/06/1993;1200;0;;1.4;;;;;;
83967;03/06/1993;0000;;18.2;;0;1.7;13.52;91;0.1;
83967;03/06/1993;1200;0;;7.2;;;;;;
83967;04/06/1993;0000;;17.4;;0;1.3;16.18;90;1.8;
83967;04/06/1993;1200;64.2;;14.8;;;;;;
83967;05/06/1993;0000;;17.4;;2.1;0.5;14.16;94;0;
83967;05/06/1993;1200;2.6;;11;;;;;;
83967;06/06/1993;0000;;23;;4.5;0.2;16.68;85;0;
83967;06/06/1993;1200;2.3;;13;;;;;;
83967;07/06/1993;0000;;23.1;;5.4;0.5;16.42;88.75;0;
83967;07/06/1993;1200;0.1;;11.7;;;;;;
83967;08/06/1993;0000;;21.2;;0;1;16.24;76.75;1.9;
83967;08/06/1993;1200;0.2;;13.4;;;;;;
83967;09/06/1993;0000;;14.6;;0.9;4;11.52;71.5;6.866667;
83967;09/06/1993;1200;0;;10;;;;;;
83967;10/06/1993;0000;;14.4;;2.6;1.8;9.64;83;1.666667;
83967;10/06/1993;1200;0;;6.4;;;;;;
83967;11/06/1993;0000;;14.8;;0.5;1.1;11.36;86.5;1.033333;
83967;11/06/1993;1200;0;;6;;;;;;
83967;12/06/1993;0000;;21.8;;7.2;0.9;16.2;76;2.766667;
83967;12/06/1993;1200;0;;13.1;;;;;;
83967;13/06/1993;0000;;24.3;;7.3;2.4;17.48;74.25;0.266667;
83967;13/06/1993;1200;0;;12.4;;;;;;
83967;14/06/1993;0000;;22.6;;3.4;2.3;16.88;76.75;0.1;
83967;14/06/1993;1200;0;;10.8;;;;;;
83967;15/06/1993;0000;;22.8;;2.6;1.8;17.6;86.25;0;
83967;15/06/1993;1200;4.3;;13.6;;;;;;
83967;16/06/1993;0000;;17.8;;0;1;15.8;96;0.266667;
83967;16/06/1993;1200;2.9;;14.2;;;;;;
83967;17/06/1993;0000;;16.4;;0;0;12.54;94.5;2.3;
83967;17/06/1993;1200;4.7;;10.5;;;;;;
83967;18/06/1993;0000;;13.3;;0.4;1.6;10.28;79;0.966667;
83967;18/06/1993;1200;1;;8;;;;;;
83967;19/06/1993;0000;;15.3;;6.9;0.4;8.86;82.75;0.433333;
83967;19/06/1993;1200;0;;3.8;;;;;;
83967;20/06/1993;0000;;19.6;;5.4;1;10.34;78.75;0.1;
83967;20/06/1993;1200;0;;4.2;;;;;;
83967;21/06/1993;0000;;21;;7.3;1.2;11.78;80;0;
83967;21/06/1993;1200;0;;5.8;;;;;;
83967;22/06/1993;0000;;22.6;;7.3;1;13.68;77.25;0.266667;
83967;22/06/1993;1200;0;;6.6;;;;;;
83967;23/06/1993;0000;;21.5;;2.5;2;15.38;82.5;0;
83967;23/06/1993;1200;0;;9.2;;;;;;
83967;24/06/1993;0000;;17;;0;1.4;13.24;90.25;3.466667;
83967;24/06/1993;1200;7.2;;11.2;;;;;;
83967;25/06/1993;0000;;18.2;;4.1;0.1;10.74;83.5;0;
83967;25/06/1993;1200;0.1;;4.3;;;;;;
83967;26/06/1993;0000;;26.5;;7.2;0.8;18.38;72.25;0.433333;
83967;26/06/1993;1200;0;;8.8;;;;;;
83967;27/06/1993;0000;;23.5;;0.6;4.2;18.68;76.5;4.3;
83967;27/06/1993;1200;0;;16.5;;;;;;
83967;28/06/1993;0000;;17.8;;2.6;2.3;13.1;82;0;
83967;28/06/1993;1200;0;;10.4;;;;;;
83967;29/06/1993;0000;;19.4;;4.8;1;13.48;84.5;0;
83967;29/06/1993;1200;13.1;;10.6;;;;;;
83967;30/06/1993;0000;;19.4;;7.6;1.2;10.82;75.75;0.433333;
83967;30/06/1993;1200;0;;6.2;;;;;;
83967;01/07/1993;0000;;20.2;;2.5;2;14.36;82.25;0;
83967;01/07/1993;1200;0;;6;;;;;;
83967;02/07/1993;0000;;17.4;;0;2;13.66;88.75;3.2;
83967;02/07/1993;1200;0;;12.5;;;;;;
83967;03/07/1993;0000;;17.8;;0;0;15.32;90.5;4.4;
83967;03/07/1993;1200;11.7;;11.6;;;;;;
83967;04/07/1993;0000;;18.4;;0;0.7;16.94;95;1.8;
83967;04/07/1993;1200;1.5;;15.4;;;;;;
83967;05/07/1993;0000;;20.7;;0;0.6;17.96;92.25;0.266667;
83967;05/07/1993;1200;47;;15.4;;;;;;
83967;06/07/1993;0000;;18.5;;0;0.3;12.36;94.75;2.866667;
83967;06/07/1993;1200;24.9;;9;;;;;;
83967;07/07/1993;0000;;12.2;;7.3;0.7;7.68;78;2.7;
83967;07/07/1993;1200;19.9;;5.2;;;;;;
83967;08/07/1993;0000;;17.5;;8;1.2;9.46;73.75;0.266667;
83967;08/07/1993;1200;0;;3.4;;;;;;
83967;09/07/1993;0000;;20;;7.6;0.9;11.96;78;0.433333;
83967;09/07/1993;1200;0;;5.4;;;;;;
83967;10/07/1993;0000;;14.8;;0;2.9;12.48;95.25;2.5;
83967;10/07/1993;1200;0;;10.2;;;;;;
83967;11/07/1993;0000;;14.1;;0;1.4;11.84;88.75;3;
83967;11/07/1993;1200;47;;9.9;;;;;;
83967;12/07/1993;0000;;12.5;;0;0.6;10.2;83.75;0.866667;
83967;12/07/1993;1200;6.1;;9;;;;;;
83967;13/07/1993;0000;;13.8;;3.8;1.4;8.68;79.5;2.1;
83967;13/07/1993;1200;1.5;;6.4;;;;;;
83967;14/07/1993;0000;;11.8;;0;2.1;8.96;64.75;9.9;
83967;14/07/1993;1200;0;;6;;;;;;
83967;15/07/1993;0000;;12.4;;8.2;2.8;7.36;75.75;1.4;
83967;15/07/1993;1200;0;;3.9;;;;;;
83967;16/07/1993;0000;;16.5;;7.3;1.5;9.18;85.75;0.8;
83967;16/07/1993;1200;0;;-0.2;;;;;;
83967;17/07/1993;0000;;12.1;;0;1.2;9.38;90.75;0.433333;
83967;17/07/1993;1200;0;;4.6;;;;;;
83967;18/07/1993;0000;;22.1;;2.4;0.3;15.7;87;0.266667;
83967;18/07/1993;1200;0.1;;10;;;;;;
83967;19/07/1993;0000;;26;;7.8;1;17.76;80.25;0.4;
83967;19/07/1993;1200;0.1;;11;;;;;;
83967;20/07/1993;0000;;30.5;;7.5;2.3;21.62;72.5;0.266667;
83967;20/07/1993;1200;0;;15;;;;;;
83967;21/07/1993;0000;;22.8;;0;3.2;17.2;92.5;1.633333;
83967;21/07/1993;1200;0;;14;;;;;;
83967;22/07/1993;0000;;25.6;;4.5;0.5;18.76;83.5;0;
83967;22/07/1993;1200;0.1;;14.2;;;;;;
83967;23/07/1993;0000;;28;;7.9;1.1;19.22;78.75;0;
83967;23/07/1993;1200;0;;13.5;;;;;;
83967;24/07/1993;0000;;19.3;;6.3;3.6;12.2;61.75;5.966667;
83967;24/07/1993;1200;0;;9.6;;;;;;
83967;25/07/1993;0000;;12.2;;0.1;1.5;8.46;81.5;0.266667;
83967;25/07/1993;1200;0;;4.8;;;;;;
83967;26/07/1993;0000;;18.2;;6.7;0.5;12.5;75.75;5.033333;
83967;26/07/1993;1200;0;;7;;;;;;
83967;27/07/1993;0000;;23.8;;7.4;3.5;15.64;72.75;1.633333;
83967;27/07/1993;1200;0.4;;10.8;;;;;;
83967;28/07/1993;0000;;22.4;;1.6;2.3;15.8;84.25;0.9;
83967;28/07/1993;1200;0;;11.2;;;;;;
83967;29/07/1993;0000;;15.4;;0;1.4;11.4;93.5;3.533333;
83967;29/07/1993;1200;26;;10;;;;;;
83967;30/07/1993;0000;;10.6;;0;0.7;8.84;85.25;4.766667;
83967;30/07/1993;1200;11.3;;7.4;;;;;;
83967;31/07/1993;0000;;9.4;;0;1.8;7.84;77.25;7.9;
83967;31/07/1993;1200;0.7;;5.2;;;;;;
83967;01/08/1993;0000;;12;;6.7;1.6;7.76;73.5;3.4;
83967;01/08/1993;1200;1.5;;5;;;;;;
83967;02/08/1993;0000;;15.4;;8.3;1.6;8.02;73.25;0.266667;
83967;02/08/1993;1200;0;;1.4;;;;;;
83967;03/08/1993;0000;;18.5;;8.1;1.5;9.38;74.5;1.933333;
83967;03/08/1993;1200;0;;3;;;;;;
83967;04/08/1993;0000;;20.1;;7.7;1.5;11.7;79.75;1.233333;
83967;04/08/1993;1200;0;;4.6;;;;;;
83967;05/08/1993;0000;;26.6;;7.1;1.8;16.56;76.5;0.366667;
83967;05/08/1993;1200;0;;6.8;;;;;;
83967;06/08/1993;0000;;30.7;;6.8;2.2;21.22;73.25;0;
83967;06/08/1993;1200;0;;14.8;;;;;;
83967;07/08/1993;0000;;31;;6.4;3.2;21.48;65.75;1.133333;
83967;07/08/1993;1200;0;;14.8;;;;;;
83967;08/08/1993;0000;;21.6;;0;1.4;13.96;83.5;2.533333;
83967;08/08/1993;1200;0;;11.3;;;;;;
83967;09/08/1993;0000;;11.4;;0;1.4;8.36;71.25;1.4;
83967;09/08/1993;1200;0.3;;6.8;;;;;;
83967;10/08/1993;0000;;14.9;;8.5;1.3;8.5;57.5;2.7;
83967;10/08/1993;1200;0;;1;;;;;;
83967;11/08/1993;0000;;17.2;;8;2.7;10;59.25;2.8;
